18;27/3/23;Augustusplatz, östliche Opernseite (Sammlung & Auftakt) - Augustusplatz (Mittelfahrbahn) - Augustusplatz (Paulinum) - Kurt-Masur-Platz - Schillerstraße - oberer Martin-Luther-Ring - Hugo-Licht-Straße - Burgplatz (Zwischenkundgebung) - Lotterstraße - oberer Martin-Luther-Ring - oberer Dittrichring - Richard-Wagner-Straße (Geh-/Radweg beginnend an der Runden Ecke) - Goethestraße - Augustusplatz (Mittelfahrbahn) - Augustusplatz, östliche Opernseite (Abschluss & Beendigung);Augustusplatz, Kurt-Masur-Platz, Schillerstraße, Martin-Luther-Ring, Hugo-Licht-Straße, Burgplatz, Lotterstraße, Martin-Luther-Ring, Dittrichring, Richard-Wagner-Straße, Goethestraße, Augustusplatz;19:00 Uhr bis 21:00 Uhr;natürliche Person;Aufzug;Raus aus NATO und EU;50;;;;;;;
19;27/3/23;Augustusplatz, Opernseite;Augustusplatz;18:00 Uhr bis 22:00 Uhr;"Aktionsnetzwerk ""Leipzig nimmt Platz"" und Leipzig schwurbelfrei";ortsfest;Faschist:innen den Tag versauen;100;;;;;;;
1;9/6/23;Sachsenbrücke;Sachsenbrücke;15:00 Uhr bis 18:00 Uhr;Scientists4Future;stationär;Klimafakten zum Feierabend;5;
2;9/6/23;Richard-Wagner-Platz;Richard-Wagner-Platz;08:30 Uhr bis 14:00 Uhr;ver.di - Bezirk Leipzig/Nordsachsen Fachbereich Handel;stationär; Arbeitskampf im Einzelhandel u. Versandhandel Sachsen, Sachsen-Anhalt und Thüringen;200;
3;9/6/23;öffentlicher Gehweg im Bereich der Altenburger Straße, vor dem Haupteingang MDR (vor den Fahnenstangen);Altenburger Straße 13;09:00 Uhr bis 10:00 Uhr;natürliche Person;stationär;Leuchtturm ARD;4;
4;10/6/23;vor Petersstraße 14 (Filiale McDonalds);Petersstraße 14;14:00 Uhr bis 17:00 Uhr;natürliche Person;stationär;Tierrechte und vegane Lebensweise;8;
5;10/6/23;Markt;Markt;12:00 Uhr bis 18:00 Uhr;natürliche Person;stationär;Menschenrechte im Iran;7;
6;10/6/23;Neues Rathaus (Sammlung & Auftakt) - Martin-Luther-Ring (Innenring) - Dittrichring (Innenring) - Goerdelerring (Innenring) - Tröndlinring (Innenring) - Willy-Brandt-Platz (Innenring) - Kleiner Willy-Brandt-Platz (Zwischenkundgebung) - Nikolaistraße - Grimmaische Straße - Augustusplatz, Opernseite (Abschluss & Beendigung);Neues Rathaus, Martin-Luther-Ring, Dittrichring, Goerdelerring, Tröndlinring, Willy-Brandt-Platz, Nikolaistraße, Grimmaische Straße, Augustusplatz;14:00 Uhr bis 18:00 Uhr;Kiwest e. V.;;Platz da für Kinder;300;
7;10/6/23;Johannapark, hinter dem Clara-Zetkin-Denkmal;Karl-Tauchnitz-Straße 15;17:00 Uhr bis 21:00 Uhr;Rebellgruppe (Jugendverband) Leipzig;stationär;Internationale Solidarität statt rechter Hetze;50;
8;10/6/23;Augustusplatz, Gewandhausseite (Sammlung & Auftakt) - Grimmaische Straße - Reichsstraße - Brühl (Zwischenkundgebung im Bereich zw. Katharinen- und Hainstraße) - Große Fleischergasse - oberer Dittrichring - Thomaskirchhof - Thomasgasse - Petersstraße - Schillerstraße - Neumarkt - Grimmaische Straße - Augustusplatz, Gewandhausseite (Abschluss & Beendigung);Augustusplatz, Grimmaische Straße, Reichsstraße, Brühl, Große Fleischergasse, Dittrichring, Thomaskirchhof, Thomasgasse, Petersstraße, Schillerstraße, Neumarkt, Grimmaische Straße, Augustusplatz;15:00  Uhr bis 16:45 Uhr;Bewegung Leipzig;Aufzug;Für Frieden und vollständige Aufklärung der Corona Krise.;150;
9;11/6/23;"Augustusplatz; Opernseite (Sammlung & Auftakt, 13-14 Uhr) - Grimmaische Straße - südlicher Markt - Petersstraße - kleiner Wilhelm-Leuschner-Platz (Zwischenkundgebung,14:45 - 15:30) - westlicher Wilhelm-Leuschner-Platz (Straße) - Peterssteinweg - Riemannstraße - Floßplatz - Harkortstraße - Beethovenstraße - Simsonplatz (Zwischenkundgebung, 16:15 - 17:00) - Beethovenstraße - Herzliyaplatz - Anton-Bruckner-Allee - Liegewiese zwischen Anton-Bruckner-Allee und Johannaparkweg (Abschluss & Beendigung, 17:30 - 19:00)";Augustusplatz, Grimmaische Straße, Markt, Petersstraße, Wilhelm-Leuschner-Platz, Peterssteinweg, Riemannstraße, Floßplatz, Harkortstraße, Beethovenstraße, Simsonplatz, Beethovenstraße, Herzliyaplatz, Anton-Bruckner-Allee, Johannaparkweg;13:00 Uhr bis 20:00 Uhr;Queering defaults;Aufzug;The Future is Intersectional: Qeer Movements;500;
10;12/6/23;öffentlicher Fußweg im Bereich Theresienstraße, Ecke B2;Theresienstraße 79;16:00 Uhr bis 17:00 Uhr;AfD-KV Leipzig, Ortsgruppe Nord;stationär;Sachsen braucht eine bessere Politik! Dem Frieden eine Chance;10;
11;12/6/23;öffentlicher Gehweg südöstlich der Kreuzung Wilhelm-Seyfferth-Straße/Wächterstraße;Wächterstraße 32;17:15 Uhr bis 18:00 Uhr;Alternative für Deutschland Kreisverband Leipzig;stationär;Dem Frieden eine Chance!;10;
12;12/6/23;Augustusplatz, Gewandhausseite (Sammlung & Auftakt) - Augustusplatz (Mittelfahrbahn) - Augustusplatz (Innenring) - Roßplatz (Innenring) - Wilhelm-Leuschner-Platz (Innenring) - Martin-Luther-Ring (Innenring) - Dittrichring (Innnenring) - Goerdelerring (Innenring) - Tröndlinring (Innenring) - Willy-Brandt-Platz (Innenring) - Goethestraße - Augustusplatz (Mittelfahrbahn) - Augustusplatz, Gewandhausseite (Abschluss & Beendigung);Augustusplatz, Roßplatz, Wilhelm-Leuschner-Platz, Martin-Luther-Ring, Dittrichring, Goerdelerring, Tröndlinring, Willy-Brandt-Platz, Goethestraße, Augustusplatz;19:00 Uhr bis 21:00 Uhr;Montagsdemo Leipzig;Aufzug;Frieden und Freiheit für Alle;400;
13;12/6/23;Augustusplatz, Opernseite (Sammlung & Auftakt) - Augustusplatz, Paulinum - Kurt-Masur-Platz - Universitätsstraße - Grünewaldstraße - Windmühlenstraße - südl. Wilhelm-Leuschner-Platz - Dimitroffstraße - Simsonplatz - Wächterstraße - Wilhelm-Seyfferth-Straße - Karl-Tauchnitz-Straße - Friedrich-Ebert-Straße - Reichelstraße - Otto-Schill-Straße - oberer Dittrichring - Thomaskirchhof - Thomasgasse - Markt - Grimmaische Straße - Augustusplatz, Opernseite (Abschluss & Beendigung);Augustusplatz, Kurt-Masur-Platz, Universitätsstraße, Grünewaldstraße, Windmühlenstraße, Wilhelm-Leuschner-Platz, Dimitroffstraße, Simsonplatz, Wächterstraße, Wilhelm-Seyfferth-Straße, Karl-Tauchnitz-Straße, Friedrich-Ebert-Straße, Reichelstraße, Otto-Schill-Straße, Dittrichring, Thomaskirchhof, Thomasgasse, Markt, Grimmaische Straße, Augustusplatz;19:00 Uhr bis 21:00 Uhr;natürliche Person;Aufzug;Raus aus NATO und EU;50;
14;12/6/23;Fuggerstraße,  Gehwegbereich südlich des Kreisverkehrs;Fuggerstraße 1;13:30 Uhr bis 14:30 Uhr;IG Metall Leipzig;stationär;Kundgebung zur Tarifrunde Textile Dienste;60;
15;12/6/23;Markt;Markt;11:30 Uhr bis 13:30 Uhr;Leipzig gegen Krieg - Leipziger Anti-Kriegsforum;stationär;Frieden schaffen ohne Waffen! Stoppt Air Defender 2023;40;
16;12/6/23;Richterplatz an Kreuzung Richterstraße / Trufanowstraße;Richterstraße 9;12:00 Uhr bis 15:30 Uhr;ver.di Bezirk Leipzig-Nordsachsen;stationär;JAV-Wahlen Uniklinik;15;
